division	Mae Sot	16.771015	98.704491
division	Navrongo	10.885568	-1.086617
division	Pursat	12.372197	103.633575
division	Kinshasa	-4.36939	15.320977
division	Buea	4.1463800000000015	9.245531
division	Chikwawa	-16.193575	34.7715
division	Ratanakiri	13.86208	107.09701499999998
division	Bamako	12.63923	-8.002889999999999
division	Faladje	13.1333	-8.3333
division	Mkuzi-Muheza	-5.2410830000000015	38.82872
division	Preah Vihear	14.019356	104.842071
division	Pailin	12.899497	102.629356
division	Brikama	13.27479	-16.64092
division	Binh Phuoc	11.7184	106.832469
division	Nzerekore	7.753857000000001	-8.818703
division	Phuoc Long	10.81366	106.778
division	Basse	13.30944	-14.21925
division	Cape-Coast	5.5560199999999975	-0.1969
division	Attapeu	14.819445000000002	106.820705
division	Pikine	14.75894	-17.39375
division	Timika	-4.549657	136.86300500000002
division	Nachingwea	-10.36795	38.75465
division	Bago	18.312811	96.170654
division	Bobo-Dioulasso	11.177055	-4.300861
division	Muleba	-1.750317	31.61992
division	Nioro du Sahel	15.23199	-9.58863
division	Thabeikkyin	22.88617	95.97533
division	Tasanh	12.586732	102.831116
division	Kawthaung	9.997929	98.547649
division	Kilifi	-3.625127	39.861088
division	Ramu	21.43199	92.101
division	East Sepik	-3.954971	143.26559
division	Kolle	12.5546	-7.99805
division	Kintampo	8.0564	-1.72446
division	Madang	-5.231136	145.78714399999996
division	Faranah	10.0438	-10.7351
division	Xepon	16.698683	106.206622
division	Homel	6.3607027	2.4381709
division	Kisumu	-0.0917	34.767959999999995
division	Zomba	-15.3891	35.3292
division	Morogoro	-6.82008	37.661018
division	Abobo	5.41613	-4.0159
division	Milne Bay	-9.52215	150.67497
division	Bandarban	21.756949	92.383575
division	Nema	16.61437	-7.259889999999999
division	Kombewa	-0.1035	34.5183
division	Myitkyina	25.39461	97.38407
division	Bagdary	6.4150199999999975	2.88132
division	Pyin Oo Lwin	22.03918	96.47166
division	Kobeni	15.82083	-9.4145
division	Sisakhet	14.774883	104.46579
division	Ranong	9.998606	98.700714
division	Yopougon	5.31767	-4.08999
division	Selibaby	15.15874	-12.34639
division	Koumassi	5.2833322	-3.9833294
division	Maevatanana	-16.949555	46.8305
division	Muheza	-4.844681	38.962097
division	Apac	1.873254	32.548756
division	Iquitos, Loreto Province	-3.763541000000002	-73.267937
division	West Arsi Zone	7.194791	38.59759
division	Loreto	-4.232469999999998	-74.21793000000002
division	Shewa Robit Town Health Centre	9.991534199999998	39.9016142
division	Aioun	16.662907999999998	-9.6036465
division	Bandiagara	14.3492	-3.6105
division	Tumaco	1.5813	-78.6155
division	Ilorin	8.488374	4.552897
division	Antsohihy	-14.885129999999998	47.99607
division	Guapi	2.543	-77.8435
division	Buenaventura	3.639	-77.0888
division	Quibdo	5.69541	-76.64141
division	Ghana returning traveller	7.952770599999999	-1.0307118
division	Njaiyel	13.33724	-14.022486
division	Mozambique returning traveller	-18.66569	35.52956
division	Uganda returning traveller	1.37333	32.29028
division	Kenya returning traveller	-0.02356	37.90619
division	Farafangana	-22.81741	47.81804

country	Bangladesh	24.506442	90.041454
country	Benin	9.961027	2.327362
country	Burkina Faso	12.78998	-1.683734
country	Cambodia	13.0	105.0
country	Cameroon	4.6125522	13.1535811
country	Colombia	2.893108	-73.7845142
country	Côte d'Ivoire	7.9897371	-5.5679458
country	Democratic Republic of the Congo	-4.0383	21.7587
country	Ethiopia	9.1450	40.4897
country	Gambia	13.5	-15.5
country	Ghana	7.811417	-1.089272
country	Guinea	10.7226226	-10.7083587
country	Indonesia	-0.897599	114.181602
country	Kenya	0.0236	37.9062
country	Laos	20.0171109	103.378253
country	Madagascar	-18.9249604	46.4416422
country	Malawi	-13.2687204	33.9301963
country	Mali	16.3700359	-2.2900239
country	Mauritania	20.2540382	-9.2399263
country	Mozambique	-19.302233	34.9144977
country	Myanmar	20.600856	96.287616
country	Nigeria	10.0	8.0
country	Papua New Guinea	-5.6816069	144.
country	Peru	-9.650468	-75.328211
country	Senegal	14.5	-14.25
country	Tanzania	-6.5247123	35.7878438
country	Thailand	14.8971921	100.83273
country	Uganda	1.861287	32.55149
country	Vietnam	16.16667	107.83333

region	Africa	4.070194	21.824559
region	Asia	30.451098	86.654576
region	Oceania	-25.0562891	152.008576
region	South America	-13.083583	-58.470721
